x(m),y(m),z(m),dtr(m)
-2.418244258973451797e+06,5.385803071046466008e+06,2.405782874221506994e+06,-2.802576244996479712e+06
-2.418243779087946285e+06,5.385803919064817950e+06,2.405783215873546433e+06,-2.802569307092485018e+06
-2.418243946101006586e+06,5.385805421205594204e+06,2.405783872408932075e+06,-2.802561723624576349e+06
-2.418244207902792376e+06,5.385806189336950891e+06,2.405784152880973648e+06,-2.802554702416879125e+06
-2.418244528965803329e+06,5.385808031245706603e+06,2.405784798353287857e+06,-2.802546783671939746e+06
-2.418244249511437491e+06,5.385809128527895547e+06,2.405785541502172127e+06,-2.802539521175756585e+06
-2.418244556985375471e+06,5.385808590628917329e+06,2.405785085558680817e+06,-2.802533622224208899e+06
-2.418244342450306285e+06,5.385808732252284884e+06,2.405785232973211911e+06,-2.802527144597252365e+06
-2.418244434709708672e+06,5.385809256996417418e+06,2.405785433265967295e+06,-2.802520349825869780e+06
-2.418244153229682706e+06,5.385808530455463566e+06,2.405784718023739289e+06,-2.802514621553459670e+06
-2.418244521979481447e+06,5.385808162032140419e+06,2.405784177161788568e+06,-2.802508707107759546e+06
-2.418244255866188090e+06,5.385808281102437526e+06,2.405783588571249042e+06,-2.802502367743478157e+06
-2.418244189177084714e+06,5.385806573248381726e+06,2.405782487432631664e+06,-2.802497486139265820e+06
-2.418244506999069825e+06,5.385806872887858190e+06,2.405782161702877842e+06,-2.802490882920068689e+06
-2.418244625211303122e+06,5.385805872552345507e+06,2.405781477101142518e+06,-2.802485289411719888e+06
-2.418244824106663931e+06,5.385804336416628212e+06,2.405780711621255148e+06,-2.802480273941458203e+06
-2.418245330834171735e+06,5.385804752132467926e+06,2.405780840121466666e+06,-2.802473580708986148e+06
-2.418245497551179491e+06,5.385804351089079864e+06,2.405780461611308157e+06,-2.802467591785930563e+06
-2.418245621588030830e+06,5.385803529759087600e+06,2.405780190235269722e+06,-2.802461909432347864e+06
-2.418245755303633399e+06,5.385803057753409259e+06,2.405779775363935158e+06,-2.802455946121050511e+06
-2.418245890183246695e+06,5.385803163435525261e+06,2.405779754967604764e+06,-2.802449521870739758e+06
-2.418246044061132707e+06,5.385802515133385547e+06,2.405779080845267046e+06,-2.802443762305477634e+06
-2.418246074132334441e+06,5.385803412057795562e+06,2.405779496062835678e+06,-2.802436671314674430e+06
-2.418246110778758302e+06,5.385803636116448790e+06,2.405779521652547643e+06,-2.802430172590277158e+06
-2.418246244547882117e+06,5.385803678169270977e+06,2.405779334865150042e+06,-2.802423808733454905e+06
-2.418246131441310979e+06,5.385804319126013666e+06,2.405779454667298123e+06,-2.802416994192131795e+06
-2.418246106521679554e+06,5.385804765287653543e+06,2.405779694034643937e+06,-2.802410245371833444e+06
-2.418246019676316064e+06,5.385805369609405287e+06,2.405779994696927723e+06,-2.802403392748893239e+06
-2.418246211618494708e+06,5.385805173720438965e+06,2.405779910546652507e+06,-2.802397261207109317e+06
-2.418246397378438152e+06,5.385805629821033217e+06,2.405779659918208607e+06,-2.802390608915093821e+06
-2.418246349749695975e+06,5.385804704670646228e+06,2.405779114980498329e+06,-2.802384975864527747e+06
-2.418246308024666272e+06,5.385805715114220046e+06,2.405779659829488955e+06,-2.802377756157319527e+06
-2.418246266588937026e+06,5.385804886266443878e+06,2.405779046380676329e+06,-2.802372145350293256e+06
-2.418246168812833261e+06,5.385805972685123794e+06,2.405779443913174793e+06,-2.802364878311024513e+06
-2.418246164163760841e+06,5.385806326236545108e+06,2.405779526787426788e+06,-2.802358220170221757e+06
-2.418246315552728251e+06,5.385807259722231887e+06,2.405780029714387376e+06,-2.802351090349256527e+06
-2.418246386786984280e+06,5.385806730615632609e+06,2.405779530066385400e+06,-2.802345213107576594e+06
-2.418246121978253126e+06,5.385807963848806918e+06,2.405779966449983884e+06,-2.802337858701276127e+06
-2.418246130121544935e+06,5.385808968663880602e+06,2.405780376605910715e+06,-2.802330701044435613e+06
-2.418246315548453014e+06,5.385808134373142384e+06,2.405779739846524782e+06,-2.802325083104106598e+06
-2.418246367564468645e+06,5.385808172080848366e+06,2.405779668276782148e+06,-2.802318714844637550e+06
-2.418246293635331094e+06,5.385807255951332860e+06,2.405779133704997599e+06,-2.802313089227855206e+06
-2.418246192874486558e+06,5.385807942248085514e+06,2.405779601750013418e+06,-2.802306118829505984e+06
-2.418246169453659095e+06,5.385808544778648764e+06,2.405779796357551124e+06,-2.802299237291438971e+06
-2.418246299242726993e+06,5.385807922878637910e+06,2.405779251407200005e+06,-2.802293493403444067e+06
-2.418246432963496074e+06,5.385808515528148971e+06,2.405779161128899548e+06,-2.802286796847839374e+06
-2.418246461684423964e+06,5.385809220061205328e+06,2.405779428381832317e+06,-2.802279866110487375e+06
-2.418246490514969453e+06,5.385809492346619256e+06,2.405779234557138756e+06,-2.802273363246464636e+06
-2.418246577952599619e+06,5.385809026545051485e+06,2.405779106661650818e+06,-2.802267343185356818e+06
-2.418246434738958254e+06,5.385811352132058702e+06,2.405780130445054267e+06,-2.802259092491333373e+06
-2.418246452263093088e+06,5.385810811242863536e+06,2.405779684278202709e+06,-2.802253192196367308e+06
-2.418246567854850553e+06,5.385810573594884016e+06,2.405779506342197768e+06,-2.802247027817846742e+06
-2.418246902779104654e+06,5.385808144108307548e+06,2.405778454334262758e+06,-2.802242609094989952e+06
-2.418247033595967107e+06,5.385808005533809774e+06,2.405778306939223316e+06,-2.802236370128386654e+06
-2.418247002346270252e+06,5.385810080249289982e+06,2.405779244581532665e+06,-2.802228300120571628e+06
-2.418246800294305664e+06,5.385812778126131743e+06,2.405780407458750065e+06,-2.802219739461231511e+06
-2.418246995190340094e+06,5.385811627727861516e+06,2.405779842265955638e+06,-2.802214302139332052e+06
-2.418247113045426086e+06,5.385812281959496439e+06,2.405780390458081383e+06,-2.802207346403949894e+06
-2.418247316913211718e+06,5.385810234690655023e+06,2.405779269418748561e+06,-2.802202696027859114e+06
-2.418247164485428482e+06,5.385811618110453710e+06,2.405779913690337911e+06,-2.802195145866627805e+06
-2.418247171840083785e+06,5.385812451728221960e+06,2.405780486265228596e+06,-2.802188078261747491e+06
-2.418247316342939157e+06,5.385811209028526209e+06,2.405779763597759418e+06,-2.802182807234099135e+06
-2.418247381302160211e+06,5.385811407883220352e+06,2.405779855817112140e+06,-2.802176263821390457e+06
-2.418247579972991254e+06,5.385811415689465590e+06,2.405779852680627722e+06,-2.802169846709761769e+06
-2.418247684740895405e+06,5.385811685455329716e+06,2.405779812342078891e+06,-2.802163316177866887e+06
-2.418247942519871984e+06,5.385810401982093230e+06,2.405778950497219339e+06,-2.802158067645682488e+06
-2.418248023403257597e+06,5.385810274090103805e+06,2.405778649780143984e+06,-2.802151885761461221e+06
-2.418247963931124192e+06,5.385810741904302500e+06,2.405779000036602840e+06,-2.802145031594527885e+06
-2.418248136365112849e+06,5.385810691887812689e+06,2.405779176268530078e+06,-2.802138698609783780e+06
-2.418248160215880256e+06,5.385811486368828453e+06,2.405779723748791497e+06,-2.802131671657473780e+06
-2.418247965178061742e+06,5.385812193097664975e+06,2.405780035746976268e+06,-2.802124706697362475e+06
-2.418248259270157665e+06,5.385809811654302292e+06,2.405778840922503266e+06,-2.802120424827704672e+06
-2.418248558479302563e+06,5.385809543382424861e+06,2.405778691544254310e+06,-2.802114249093340710e+06
-2.418248439675481059e+06,5.385809525057030842e+06,2.405778895409940742e+06,-2.802107870222310070e+06
-2.418248413301098160e+06,5.385809892611457966e+06,2.405779156213356648e+06,-2.802101215770861134e+06
-2.418248739096880890e+06,5.385810567518441938e+06,2.405779300339472480e+06,-2.802094293673191220e+06
-2.418249501508817077e+06,5.385813379291920923e+06,2.405780100798844360e+06,-2.802085517392220441e+06
-2.418249320345408749e+06,5.385811181259579025e+06,2.405779221906997263e+06,-2.802081087522573303e+06
-2.418249390372295398e+06,5.385810046754303388e+06,2.405778758136863355e+06,-2.802075674249770120e+06
-2.418249880276467185e+06,5.385812903331199661e+06,2.405779987727605738e+06,-2.802066724014031701e+06
-2.418249932950606570e+06,5.385810173192135990e+06,2.405778811130988877e+06,-2.802062747208573390e+06
-2.418249937041943427e+06,5.385810402310061269e+06,2.405779221673936117e+06,-2.802056193295204546e+06
-2.418249612772751134e+06,5.385809388750876300e+06,2.405778859380577691e+06,-2.802050729817493353e+06
-2.418249453290292062e+06,5.385811477021288127e+06,2.405780067063583992e+06,-2.802042591176300775e+06
-2.418249702284466475e+06,5.385811591923015192e+06,2.405780118167359848e+06,-2.802036068272974342e+06
-2.418249955712593626e+06,5.385812586057984270e+06,2.405780598035852425e+06,-2.802028720824028831e+06
-2.418251583171149716e+06,5.385813469746685587e+06,2.405780438287865371e+06,-2.802021371484270785e+06
-2.418251754609836265e+06,5.385813211196367629e+06,2.405780130284056533e+06,-2.802015146432927344e+06
-2.418250666615775321e+06,5.385811220801472664e+06,2.405779825545479544e+06,-2.802010712178261951e+06
-2.418250217215717304e+06,5.385810099373575300e+06,2.405778995613578241e+06,-2.802005020768400282e+06
-2.418249908745302353e+06,5.385810548797631636e+06,2.405779607375932857e+06,-2.801998290648177732e+06
-2.418248749950704630e+06,5.385810967652135529e+06,2.405780309264024254e+06,-2.801991448659607209e+06
-2.418246536158004776e+06,5.385818112072983757e+06,2.405782441690987442e+06,-2.801979761944700964e+06
-2.418246909303308930e+06,5.385817529681386426e+06,2.405782129986380693e+06,-2.801973882056875620e+06
-2.418247123993549496e+06,5.385816593838966452e+06,2.405782127154781949e+06,-2.801968170540286228e+06
-2.418246816419726703e+06,5.385818845622651279e+06,2.405782302290664520e+06,-2.801960124677686952e+06
-2.418246747141084634e+06,5.385817099867462181e+06,2.405781822867141571e+06,-2.801955211887968238e+06
-2.418246803041099105e+06,5.385816478159293532e+06,2.405781775745760184e+06,-2.801949342188833281e+06
-2.418246765117871575e+06,5.385816783411801793e+06,2.405781794859823305e+06,-2.801942830712366384e+06
-2.418246381126781460e+06,5.385818290217680857e+06,2.405782384541996755e+06,-2.801935341434700880e+06
-2.418246091758311260e+06,5.385818533418792300e+06,2.405783251916897018e+06,-2.801928543293189257e+06
-2.418248822642008774e+06,5.385806881752788089e+06,2.405779300140530802e+06,-2.801931272884193808e+06
-2.418249754498827737e+06,5.385804141776788980e+06,2.405777777685601730e+06,-2.801927231754282489e+06
-2.418249767307072412e+06,5.385803880355828442e+06,2.405777711242250167e+06,-2.801921128487818409e+06
-2.418249863705425989e+06,5.385803719197038561e+06,2.405777544940454885e+06,-2.801914926577412058e+06
-2.418249020460330881e+06,5.385802666302297264e+06,2.405777321452078875e+06,-2.801909604076616000e+06
-2.418249739482331555e+06,5.385803535631658509e+06,2.405777275041815825e+06,-2.801902475768727716e+06
-2.418249731286915019e+06,5.385803016343946569e+06,2.405777148809323087e+06,-2.801896549468688667e+06
-2.418249111319905147e+06,5.385805052139251493e+06,2.405778734277282842e+06,-2.801888480778750032e+06
-2.418249410492379684e+06,5.385806368436091579e+06,2.405779091835160274e+06,-2.801880967691189609e+06
-2.418249219794474542e+06,5.385807120464205742e+06,2.405779600885942113e+06,-2.801873937224986032e+06
-2.418248685686287936e+06,5.385807989493902773e+06,2.405780266805517022e+06,-2.801866929255661555e+06
-2.418249026620070916e+06,5.385810485856110230e+06,2.405781215016861912e+06,-2.801858364068609197e+06
-2.418248960164598655e+06,5.385811289242060855e+06,2.405781338136842474e+06,-2.801851361867960077e+06
-2.418248259760792367e+06,5.385810391704971902e+06,2.405781092618459370e+06,-2.801845956876613665e+06
-2.418249176746269222e+06,5.385811612611418590e+06,2.405781564332588576e+06,-2.801838643997159787e+06
-2.418249334380499553e+06,5.385813249220332131e+06,2.405782295874438714e+06,-2.801831068960127886e+06
-2.418248653154665604e+06,5.385812866036348976e+06,2.405781726711061317e+06,-2.801825023603765294e+06
-2.418248906260450371e+06,5.385811900077084079e+06,2.405781101635770407e+06,-2.801819461224091705e+06
-2.418249068255033810e+06,5.385810916889254935e+06,2.405780824520259164e+06,-2.801813972028530668e+06
-2.418249388329459820e+06,5.385809899517778307e+06,2.405780103838055860e+06,-2.801808523012739141e+06
-2.418250192640045658e+06,5.385811851394535974e+06,2.405780934616365470e+06,-2.801800400877891574e+06
-2.418250207681989297e+06,5.385810683934517205e+06,2.405780886310191359e+06,-2.801795073531910311e+06
-2.418250489152549300e+06,5.385810815381957218e+06,2.405780772237788420e+06,-2.801788655238385312e+06
-2.418250723224738147e+06,5.385811261775017716e+06,2.405780754652217962e+06,-2.801782047475024126e+06
-2.418250963279690593e+06,5.385810521131102927e+06,2.405780289810510352e+06,-2.801776428309854120e+06
-2.418251067902914714e+06,5.385808200668326579e+06,2.405779498285179026e+06,-2.801772048695635051e+06
-2.418250858061420731e+06,5.385807537127858028e+06,2.405779546110811178e+06,-2.801766319924264681e+06
-2.418251571745114401e+06,5.385807941790948622e+06,2.405779974725953769e+06,-2.801759689840484876e+06
-2.418252136536382604e+06,5.385809620796420611e+06,2.405780355676601641e+06,-2.801751921919391491e+06
-2.418252501682696864e+06,5.385810640435583889e+06,2.405780479274639394e+06,-2.801744693758769426e+06
-2.418251877846475691e+06,5.385810657092593610e+06,2.405780770939398091e+06,-2.801738480722182896e+06
-2.418251951811674982e+06,5.385811461855471134e+06,2.405780755884154700e+06,-2.801731559856813401e+06
-2.418251874559285119e+06,5.385811662390525453e+06,2.405780950344759971e+06,-2.801725095393686090e+06
-2.418252224393175449e+06,5.385809657591843978e+06,2.405780048342117108e+06,-2.801720636975549627e+06
-2.418252512342745438e+06,5.385807694939169101e+06,2.405778920728473458e+06,-2.801715679106210358e+06
-2.418252667721648235e+06,5.385804981594106182e+06,2.405777997821751051e+06,-2.801711519566031639e+06
-2.418252848493746016e+06,5.385805020104866475e+06,2.405778167958296370e+06,-2.801705088216762058e+06
-2.418253127191055100e+06,5.385805326422369108e+06,2.405777902979078237e+06,-2.801698616694622673e+06
-2.418246985466184095e+06,5.385826868483906612e+06,2.405784036655405071e+06,-2.801676121332693845e+06
-2.418245957574659493e+06,5.385824550400881097e+06,2.405783762867464684e+06,-2.801672008931358811e+06
-2.418246801909652073e+06,5.385822721509677358e+06,2.405782475309160072e+06,-2.801667169220569544e+06
-2.418246965059194714e+06,5.385823171818247996e+06,2.405782747802570928e+06,-2.801660407161969692e+06
-2.418247358646999113e+06,5.385823737103702500e+06,2.405782958512811922e+06,-2.801653462049622554e+06
-2.418247869398120791e+06,5.385824714943105355e+06,2.405783021105947904e+06,-2.801646323191218544e+06
-2.418247597233465407e+06,5.385825862028335221e+06,2.405783365881377365e+06,-2.801639156633439474e+06
-2.418247672964319587e+06,5.385827866053491831e+06,2.405783958932978567e+06,-2.801631235517717432e+06
-2.418247914407217875e+06,5.385826833245003596e+06,2.405783597471656743e+06,-2.801625962011740543e+06
-2.418248088448986877e+06,5.385823607355415821e+06,2.405782218115984928e+06,-2.801622403632111847e+06
-2.418248380475197919e+06,5.385823595460529439e+06,2.405782059066527523e+06,-2.801616145515937358e+06
-2.418249378064227290e+06,5.385821160798575729e+06,2.405780759415821638e+06,-2.801612071654333267e+06
-2.418250385288247839e+06,5.385821239584877156e+06,2.405780902882257476e+06,-2.801605356336447410e+06
-2.418250563557442743e+06,5.385818296209590510e+06,2.405780097361487336e+06,-2.801601348745994736e+06
-2.418249440446029417e+06,5.385817440900632180e+06,2.405780667172798887e+06,-2.801595731549327727e+06
-2.418249468961026985e+06,5.385817366397659294e+06,2.405780285733045079e+06,-2.801589556921199895e+06
-2.418249554465363268e+06,5.385817436314901337e+06,2.405780316968728788e+06,-2.801583117674533743e+06
-2.418250018432944547e+06,5.385818296894523315e+06,2.405780957464309409e+06,-2.801575934857409447e+06
-2.418249669184119906e+06,5.385816870952615514e+06,2.405780392232854385e+06,-2.801570804642299190e+06
-2.418249718000687659e+06,5.385817444204975851e+06,2.405780913427635096e+06,-2.801563920217949897e+06
-2.418250003815590404e+06,5.385816650868427008e+06,2.405780518119134940e+06,-2.801558214507511351e+06
-2.418250661388206296e+06,5.385815561060118489e+06,2.405780194524419028e+06,-2.801552626832453068e+06
-2.418251023509138729e+06,5.385815415828906000e+06,2.405779965236294549e+06,-2.801546382759317290e+06
-2.418255481283367611e+06,5.385800387848443352e+06,2.405775471291007008e+06,-2.801551537482100073e+06
